input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
9f982f7e5de7e1112330ab5bc68f7d901074f95c/f71bfbb1704d33e6fe1fbcf77991cb555f73f359,java_gumtree,gumtree_lazy,360,360,360,360,0,0,0,0,18446744073709421608,18446744073709383680,33984,0,360,0,360,0
f71bfbb1704d33e6fe1fbcf77991cb555f73f359/1e7978de54f151e4aa7cab4e2618f24e1ac53e6d,java_gumtree,gumtree_lazy,360,360,360,360,0,0,0,0,18446744073709421744,18446744073709383680,0,0,360,0,360,0
1e7978de54f151e4aa7cab4e2618f24e1ac53e6d/7a5791b1c771a09a49a1a9fdf53b8a06f6ef2c3d,java_gumtree,gumtree_lazy,360,333,332,332,0,0,29,29,18446744073709421744,18446744073709386128,0,39832,332,29,332,29
7a5791b1c771a09a49a1a9fdf53b8a06f6ef2c3d/e359a183fc8320acc9cc84cdd4099bec64e814ac,java_gumtree,gumtree_lazy,333,360,332,332,0,0,29,29,18446744073709424648,18446744073709386128,39832,1280,332,29,332,29
e359a183fc8320acc9cc84cdd4099bec64e814ac/0849942d3bff20cbf5c8c3d60eae477ad1ada28a,java_gumtree,gumtree_lazy,360,269,249,249,0,0,166,166,18446744073709421672,18446744073709391672,1280,57896,249,166,249,166
0849942d3bff20cbf5c8c3d60eae477ad1ada28a/f8dfcbe7de9a7cf54bef7b14da968fdfad84609c,java_gumtree,gumtree_lazy,269,360,249,249,0,0,171,171,18446744073709432216,18446744073709391672,57896,1440,249,171,249,171
f8dfcbe7de9a7cf54bef7b14da968fdfad84609c/911c2c3402b357ed94857e06c1f4fbe0b040b930,java_gumtree,gumtree_lazy,360,360,360,360,0,0,0,0,18446744073709421744,18446744073709383680,1440,9984,360,0,360,0
911c2c3402b357ed94857e06c1f4fbe0b040b930/94aa1b0c9b0c9efbd0a9e9d811ecf88de9154015,java_gumtree,gumtree_lazy,360,356,355,355,0,0,6,6,18446744073709421744,18446744073709384024,9984,19520,355,6,355,6
94aa1b0c9b0c9efbd0a9e9d811ecf88de9154015/cd282696a095bc77e6e58ba5ed9e16c4dd245610,java_gumtree,gumtree_lazy,356,354,354,354,0,0,2,2,18446744073709421976,18446744073709384664,19520,11776,354,2,354,2
cd282696a095bc77e6e58ba5ed9e16c4dd245610/bac7285a14abfcc2af8c3a59491e0cfa74df173e,java_gumtree,gumtree_lazy,354,354,354,354,0,0,0,0,18446744073709422312,18446744073709384856,11776,640,354,0,354,0
bac7285a14abfcc2af8c3a59491e0cfa74df173e/1f3b9dcf5ac5404d3777969a8c87810a8c8aa0b7,java_gumtree,gumtree_lazy,354,354,354,354,0,0,0,0,18446744073709422240,18446744073709384856,640,0,354,0,354,0
1f3b9dcf5ac5404d3777969a8c87810a8c8aa0b7/7641a135dbb0571e40aff32f81e11dbf34366431,java_gumtree,gumtree_lazy,354,333,333,333,0,0,21,21,18446744073709422312,18446744073709386816,0,1200,333,21,333,21
7641a135dbb0571e40aff32f81e11dbf34366431/759bc5189dff860ea9cc0247355ee944ff023da8,java_gumtree,gumtree_lazy,333,274,272,272,0,0,63,63,18446744073709424792,18446744073709395104,1200,27440,272,63,272,63
